# header: 
#   title: (n,g)-m thermal cross section for EXFOR
#   source: Resonancetables
#   date: 2026-04-28
# reaction: 
#   type: (n,g)-m
# quantity: 
#   type: thermal cross section
# datablock: 
#   columns: 10
#   entries: 480
##       Z              A            Liso           Value         dValue          Ratio        Reference       Author                        Nuclide
##      []             []             []             [b]            [b]            []             []             [%]            [%]            [%]
        17             37              0        5.000000E-03   0.000000E+00         0.1064   11565-002-0       G.Scharff-Goldhaber           Cl037
        34             76              0        1.000000E+01   3.000000E+00         0.5000   31246-002-0       H.S.Hans                      Se076
        34             76              0        2.200000E+01   2.000000E+00         1.1000   21342-002-0       H.Weigmann                    Se076
        34             76              0        2.200000E+01   3.000000E+00         1.1000   31003-005-0       K.F.Alexander                 Se076
        34             76              0        2.300000E+01   2.300000E+00         1.1500   11832-002-0       H.H.Kramer                    Se076
        34             76              0        1.780000E+01   2.500000E+00         0.8900   22521-008-0       W.Mannhart                    Se076
        34             78              0        1.200000E-01   4.000000E-02         0.3158   31246-003-0       H.S.Hans                      Se078
        34             78              0        4.000000E-01   4.000000E-02         1.0526   21342-003-0       H.Weigmann                    Se078
        34             78              0        3.600000E-01   3.600000E-02         0.9474   11832-003-0       H.H.Kramer                    Se078
        34             78              0        2.510000E-01   2.500000E-02         0.6605   22521-009-0       W.Mannhart                    Se078
        34             80              0        1.700000E-02   3.400000E-03         0.2982   11447-042-0       L.Seren                       Se080
        34             80              0        6.800000E-02   4.000000E-03         1.1930   12866-050-0       R.E.Heft                      Se080
        34             80              0        4.600000E-02   2.000000E-03         0.8070   22632-002-0       S.Nakamura                    Se080
        34             80              0        4.600000E-02   1.700000E-03         0.8070   22834-002-0       S.Nakamura                    Se080
        34             80              0        5.700000E-02   3.000000E-03         1.0000   23097-002-0       S.Nakamura                    Se080
        34             82              0        3.900000E-02   3.000000E-03         1.0000   22521-010-0       W.Mannhart                    Se082
        35             79              0        2.040000E+00   0.000000E+00         0.8361   23488-025-1       F.De Corte                    Br079
        35             79              0        2.760000E+00   5.520000E-01         1.1311   11447-045-0       L.Seren                       Br079
        35             79              0        2.440000E+00   4.000000E-02         1.0000   12866-054-0       R.E.Heft                      Br079
        35             81              0        3.300000E+00   0.000000E+00         1.3983   11829-004-0       J.F.Emery                     Br081
        35             81              0        2.120000E+00   3.000000E-02         0.8983   12866-058-0       R.E.Heft                      Br081
        36             78              0        2.700000E-01   0.000000E+00         1.5000   11887-005-0       E.Hoagland                    Kr078
        36             78              0        4.710000E+00   6.800000E-01        26.1667   11883-003-0       E.Kondaiah                    Kr078
        36             78              0        2.100000E-01   3.000000E-02         1.1667   11883-002-0       E.Kondaiah                    Kr078
        36             80              0        4.550000E+00   6.500000E-01         1.0044   11883-004-0       E.Kondaiah                    Kr080
        36             82              0        4.500000E+01   1.500000E+01         2.9801   11858-011-0       J.Macnamara                   Kr082
        36             82              0        3.000000E+00   1.000000E+00         0.1987   11855-002-0       S.L.Ruby                      Kr082
        36             82              0        2.000000E+01   3.500000E+00         1.3245   11883-005-0       E.Kondaiah                    Kr082
        36             84              0        1.050000E+00   0.000000E+00        12.2093   11858-013-0       J.Macnamara                   Kr084
        36             84              0        9.600000E-02   0.000000E+00         1.1163   11887-003-0       E.Hoagland                    Kr084
        36             84              0        4.200000E-02   4.200000E-03         0.4884   11849-003-0       T.Eastwood                    Kr084
        36             84              0        9.000000E-02   1.300000E-02         1.0465   11883-006-0       E.Kondaiah                    Kr084
        36             84              0        8.500000E-02   6.000000E-03         0.9884   21896-003-0       R.D.Penzhorn                  Kr084
        37             85              0        7.000000E-03   2.000000E-03         0.1250   31246-004-0       H.S.Hans                      Rb085
        37             85              0        6.100000E-02   3.000000E-03         1.0893   11748-007-0       B.Keisch                      Rb085
        37             85              0        4.500000E-02   5.000000E-03         0.8036   21403-002-0       A.Foglio Para                 Rb085
        37             85              0        9.800000E-02   7.000000E-03         1.7500   14714-004-2       K.S.Krane                     Rb085
        37             85              0        9.800000E-02   7.000000E-03         1.7500   14714-004-1       K.S.Krane                     Rb085
        37             85              0        4.950000E-02   1.900000E-03         0.8839   14714-003-2       K.S.Krane                     Rb085
        37             85              0        4.950000E-02   1.900000E-03         0.8839   14714-003-1       K.S.Krane                     Rb085
        38             84              0        6.100000E-01   0.000000E+00         0.9342   23488-029-0       F.De Corte                    Sr084
        38             84              0        6.610000E-01   0.000000E+00         1.0123   23260-071-0       F.Farina Arbocco              Sr084
        38             84              0        6.570000E-01   0.000000E+00         1.0061   23260-071-0       F.Farina Arbocco              Sr084
        38             84              0        6.590000E-01   3.000000E-03         1.0092   23260-070-0       F.Farina Arbocco              Sr084
        38             84              0        4.000000E-01   2.000000E-01         0.6126   31246-005-0       H.S.Hans                      Sr084
        38             84              0        6.500000E-01   6.500000E-02         0.9954   11832-004-0       H.H.Kramer                    Sr084
        38             84              0        7.350000E-01   1.700000E-01         1.1256   21403-005-0       A.Foglio Para                 Sr084
        38             84              0        5.060000E-01   2.500000E-02         0.7749   22521-012-0       W.Mannhart                    Sr084
        38             84              0        6.230000E-01   3.000000E-02         0.9541   12866-066-0       R.E.Heft                      Sr084
        38             84              0        6.040000E-01   2.600000E-02         0.9250   14714-009-3       K.S.Krane                     Sr084
        38             84              0        5.880000E-01   2.600000E-02         0.9005   14714-009-2       K.S.Krane                     Sr084
        38             84              0        6.250000E-01   3.000000E-02         0.9571   14714-009-1       K.S.Krane                     Sr084
        38             86              0        7.700000E-01   6.930000E-03         0.9735   23488-031-0       F.De Corte                    Sr086
        38             86              0        7.910000E-01   0.000000E+00         1.0000   23260-075-0       F.Farina Arbocco              Sr086
        38             86              0        7.910000E-01   9.000000E-03         1.0000   23260-074-0       F.Farina Arbocco              Sr086
        38             86              0        1.290000E+00   2.580000E-01         1.6308   11447-049-0       L.Seren                       Sr086
        38             86              0        1.730000E+00   1.730000E-01         2.1871   11625-014-0       W.S.Lyon                      Sr086
        38             86              0        8.000000E-01   2.500000E-01         1.0114   31246-007-0       H.S.Hans                      Sr086
        38             86              0        7.690000E-01   4.800000E-02         0.9722   30341-003-0       I.Gulyas                      Sr086
        38             86              0        1.000000E+00   1.000000E-01         1.2642   11832-005-0       H.H.Kramer                    Sr086
        38             86              0        9.400000E-01   5.000000E-02         1.1884   21403-007-0       A.Foglio Para                 Sr086
        38             86              0        8.100000E-01   4.000000E-02         1.0240   22521-013-0       W.Mannhart                    Sr086
        38             86              0        8.160000E-01   2.500000E-02         1.0316   12866-070-0       R.E.Heft                      Sr086
        38             86              0        7.700000E-01   2.000000E-02         0.9735   14714-010-3       K.S.Krane                     Sr086
        38             86              0        7.570000E-01   2.000000E-02         0.9570   14714-010-2       K.S.Krane                     Sr086
        38             86              0        7.850000E-01   2.200000E-02         0.9924   14714-010-1       K.S.Krane                     Sr086
        39             89              0        1.040000E-03   1.040000E-05         1.0400   23488-032-0       F.De Corte                    Y089
        39             89              0        1.060000E-03   0.000000E+00         1.0600   23266-091-0       F.Farina Arbocco              Y089
        39             89              0        1.070000E-03   0.000000E+00         1.0700   23266-091-0       F.Farina Arbocco              Y089
        39             89              0        1.000000E-03   2.000000E-04         1.0000   11870-002-0       R.L.Heath                     Y089
        39             89              0        1.070000E-03   1.000000E-05         1.0700   23266-090-0       F.Farina Arbocco              Y089
        39             89              0        1.060000E+00   3.000000E-02      1059.9999   14657-002-0       K.S.Krane                     Y089
        39             89              0        9.800000E-01   2.000000E-02       980.0000   14657-002-0       K.S.Krane                     Y089
        39             89              0        1.020000E+00   1.000000E-02      1019.9999   14657-002-0       K.S.Krane                     Y089
        41             93              0        8.630000E-01   1.035600E-01         1.0117   23488-035-0       F.De Corte                    Nb093
        41             93              0        8.530000E-01   0.000000E+00         1.0000   23266-099-0       F.Farina Arbocco              Nb093
        41             93              0        8.530000E-01   8.000000E-03         1.0000   23266-098-0       F.Farina Arbocco              Nb093
        41             93              0        7.800000E-01   9.000000E-02         0.9144   14602-003-0       K.S.Krane                     Nb093
        41             94              0        6.100000E-01   3.000000E-02         1.0167   21655-002-0       T.Sekine                      Nb094
        42             92              0        2.000000E-07   7.000000E-08         1.0000   41059-003-0       A.D.Gedeonov                  Mo092
        42             92              0        1.000000E-03   4.000000E-04      5000.0000   11447-058-0       L.Seren                       Mo092
        43             98              0        3.200000E+00   1.600000E+00         1.2308   12614-003-0       E.Anders                      Tc098
        43             98              0        2.600000E+00   1.300000E+00         1.0000   12614-002-0       E.Anders                      Tc098
        45            103              0        1.100000E+01   0.000000E+00         1.0377   23488-041-1       F.De Corte                    Rh103
        45            103              0        1.160000E+01   1.160000E+00         1.0943   11447-063-0       L.Seren                       Rh103
        45            103              0        1.100000E+01   1.000000E+00         1.0377   11917-002-0       W.H.Walker                    Rh103
        45            103              0        1.080000E+01   6.000000E-01         1.0189   12866-086-0       R.E.Heft                      Rh103
        45            105              0        5.700000E+03   1.200000E+03         1.1400   11937-002-0       L.Glendenin                   Rh105
        46            106              0        2.500000E-01   0.000000E+00        19.2308   12611-002-2       U.Schindewolf                 Pd106
        46            106              0        6.760000E-01   6.760000E-02        52.0000   11928-002-0       P.Lantz                       Pd106
        46            106              0        2.920000E-01   2.920000E-02        22.4615   11928-003-0       P.Lantz                       Pd106
        46            106              0        1.300000E-02   2.000000E-03         1.0000   11927-002-0       R.S.Tilbury                   Pd106
        46            108              0        2.600000E-01   4.000000E-02         1.4054   31244-003-0       M.Sehgal                      Pd108
        46            108              0        1.700000E-01   2.000000E-02         0.9189   11927-003-0       R.S.Tilbury                   Pd108
        46            108              0        1.850000E-01   1.100000E-02         1.0000   31611-018-0       M.Krticka                     Pd108
        46            108              0        1.720000E-01   1.000000E-02         0.9297   14558-004-0       K.S.Krane                     Pd108
        46            110              0        1.200000E-02   0.000000E+00         0.9231   23488-043-0       F.De Corte                    Pd110
        46            110              0        3.075000E-01   0.000000E+00        23.6538   23260-091-0       F.Farina Arbocco              Pd110
        46            110              0        2.753000E-01   0.000000E+00        21.1769   23260-091-0       F.Farina Arbocco              Pd110
        46            110              0        2.910000E-01   4.000000E-03        22.3846   23260-090-0       F.Farina Arbocco              Pd110
        46            110              0        1.300000E-02   0.000000E+00         1.0000   23260-089-0       F.Farina Arbocco              Pd110
        46            110              0        1.300000E-02   2.000000E-04         1.0000   23260-088-0       F.Farina Arbocco              Pd110
        46            110              0        5.000000E-02   0.000000E+00         3.8462   31244-007-0       M.Sehgal                      Pd110
        46            110              0        3.700000E-02   5.550000E-03         2.8462   31249-002-0       S.K.Mangal                    Pd110
        46            110              0        3.300000E-02   3.000000E-03         2.5385   12866-088-0       R.E.Heft                      Pd110
        46            110              0        1.160000E-02   6.000000E-04         0.8923   14558-008-0       K.S.Krane                     Pd110
        47            107              0        3.660000E-01   6.500000E-02         0.8927   21625-002-0       T.B.Ryves                     Ag107
        47            107              0        4.770000E-01   3.300000E-02         1.1634   13129-002-0       M.Gavrilas                    Ag107
        47            107              0        3.300000E-01   0.000000E+00         0.8049   12959-002-0       D.V.Rao                       Ag107
        47            109              0        4.720000E+00   0.000000E+00         1.1949   20791-013-0       T.B.Ryves                     Ag109
        47            109              0        4.577000E+00   7.273000E-02         1.1587   20259-002-0       J.K.Aaldijk                   Ag109
        47            109              0        3.890000E+00   5.000000E-02         0.9848   30677-004-0       A.Simonits                    Ag109
        47            109              0        3.900000E+00   3.120000E-02         0.9873   23488-045-0       F.De Corte                    Ag109
        47            109              0        4.120000E+00   1.000000E-01         1.0430   22833-002-0       S.Nakamura                    Ag109
        47            109              0        3.990000E+00   0.000000E+00         1.0101   23260-094-0       F.Farina Arbocco              Ag109
        47            109              0        3.970000E+00   0.000000E+00         1.0051   23260-094-0       F.Farina Arbocco              Ag109
        47            109              0        3.970000E+00   0.000000E+00         1.0051   23260-094-0       F.Farina Arbocco              Ag109
        47            109              0        3.940000E+00   0.000000E+00         0.9975   23260-094-0       F.Farina Arbocco              Ag109
        47            109              0        3.950000E+00   0.000000E+00         1.0000   23260-094-0       F.Farina Arbocco              Ag109
        47            109              0        3.930000E+00   0.000000E+00         0.9949   23260-094-0       F.Farina Arbocco              Ag109
        47            109              0        3.930000E+00   0.000000E+00         0.9949   23260-094-0       F.Farina Arbocco              Ag109
        47            109              0        3.960000E+00   0.000000E+00         1.0025   23260-094-0       F.Farina Arbocco              Ag109
        47            109              0        3.980000E+00   0.000000E+00         1.0076   23260-094-0       F.Farina Arbocco              Ag109
        47            109              0        3.980000E+00   0.000000E+00         1.0076   23260-094-0       F.Farina Arbocco              Ag109
        47            109              0        3.990000E+00   0.000000E+00         1.0101   23260-094-0       F.Farina Arbocco              Ag109
        47            109              0        3.930000E+00   0.000000E+00         0.9949   23260-094-0       F.Farina Arbocco              Ag109
        47            109              0        3.960000E+00   0.000000E+00         1.0025   23260-094-0       F.Farina Arbocco              Ag109
        47            109              0        3.980000E+00   0.000000E+00         1.0076   23260-094-0       F.Farina Arbocco              Ag109
        47            109              0        3.980000E+00   0.000000E+00         1.0076   23260-094-0       F.Farina Arbocco              Ag109
        47            109              0        3.960000E+00   2.000000E-02         1.0025   23260-093-0       F.Farina Arbocco              Ag109
        47            109              0        4.050000E+00   5.000000E-02         1.0253   23617-006-0       S.Nakamura                    Ag109
        47            109              0        2.300000E+00   4.600000E-01         0.5823   11447-068-0       L.Seren                       Ag109
        47            109              0        5.780000E+00   5.780000E-01         1.4633   11625-018-0       W.S.Lyon                      Ag109
        47            109              0        4.980000E+00   4.700000E-01         1.2608   11658-007-0       G.H.E.Sims                    Ag109
        47            109              0        4.100000E+00   0.000000E+00         1.0380   11753-002-0       S.A.Reynolds                  Ag109
        47            109              0        3.130000E+00   0.000000E+00         0.7924   20231-003-0       J.Olsen                       Ag109
        47            109              0        4.500000E+00   3.000000E-01         1.1392   20231-002-0       J.Olsen                       Ag109
        47            109              0        4.110000E+00   8.000000E-02         1.0405   12866-092-0       R.E.Heft                      Ag109
        47            109              0        4.720000E+00   0.000000E+00         1.1949   12959-003-0       D.V.Rao                       Ag109
        47            109              0        4.130000E+00   8.000000E-02         1.0456   22639-002-0       S.Nakamura                    Ag109
        48            110              0        1.320000E-01   1.980000E-02         3.7714   31248-007-0       S.K.Mangal                    Cd110
        48            110              0        8.200000E-02   8.200000E-03         2.3429   11832-006-0       H.H.Kramer                    Cd110
        48            110              0        3.500000E-02   2.000000E-03         1.0000   12866-094-0       R.E.Heft                      Cd110
        48            112              0        2.800000E-02   9.000000E-03         1.0000   23113-002-0       T.Hayakawa                    Cd112
        48            112              0        2.810000E-02   2.100000E-03         1.0036   23090-002-0       S.Nakamura                    Cd112
        48            112              0        4.300000E-02   1.000000E-02         1.5357   12610-002-2       A.C.Wahl                      Cd112
        48            114              0        3.300000E-02   1.000000E-02         0.9167   23113-004-0       T.Hayakawa                    Cd114
        48            114              0        3.860000E-02   1.360000E-02         1.0722   23090-003-1       S.Nakamura                    Cd114
        48            114              0        1.400000E-01   2.800000E-02         3.8889   11447-070-0       L.Seren                       Cd114
        48            116              0        1.400000E+00   2.800000E-01        56.0000   11447-071-0       L.Seren                       Cd116
        48            116              0        2.700000E-02   5.000000E-03         1.0800   20252-002-0       D.Decat                       Cd116
        49            113              0        8.200000E+00   0.000000E+00         1.0123   23488-047-0       F.De Corte                    In113
        49            113              0        7.900000E+00   0.000000E+00         0.9753   23260-098-0       F.Farina Arbocco              In113
        49            113              0        7.900000E+00   0.000000E+00         0.9753   23260-098-0       F.Farina Arbocco              In113
        49            113              0        8.400000E+00   0.000000E+00         1.0370   23260-098-0       F.Farina Arbocco              In113
        49            113              0        8.100000E+00   3.000000E-01         1.0000   23260-097-0       F.Farina Arbocco              In113
        49            113              0        8.530000E+00   2.700000E-01         1.0531   23617-007-0       S.Nakamura                    In113
        49            113              0        5.600000E+01   5.600000E+00         6.9136   11447-073-0       L.Seren                       In113
        49            113              0        8.100000E+00   8.000000E-01         1.0000   11748-013-0       B.Keisch                      In113
        49            113              0        7.500000E+00   1.000000E+00         0.9259   31753-005-0       K.F.Alexander                 In113
        49            113              0        7.500000E+00   7.000000E-01         0.9259   31470-002-0       K.F.Alexander                 In113
        49            113              0        9.450000E+00   0.000000E+00         1.1667   21717-002-0       F.De Corte                    In113
        49            113              0        9.450000E+00   0.000000E+00         1.1667   20643-053-0       R.Van Der Linden              In113
        49            115              0        1.540000E+02   6.000000E+00         0.9489   31472-004-2       E.T.Jozefowicz                In115
        49            115              0        1.540000E+02   6.000000E+00         0.9489   31099-005-2       E.Jozefowicz                  In115
        50            112              0        1.400000E-01   2.600000E-02         1.0000   14107-004-0       K.S.Krane                     Sn112
        50            112              0        3.900000E-01   1.000000E-01         2.7857   11972-003-0       M.Schmorak                    Sn112
        50            116              0        5.960000E-03   1.192000E-04         1.0276   23488-050-0       F.De Corte                    Sn116
        50            116              0        3.500000E-03   5.000000E-04         0.6034   14107-005-0       K.S.Krane                     Sn116
        50            116              0        6.150000E-03   0.000000E+00         1.0603   23260-104-0       F.Farina Arbocco              Sn116
        50            116              0        6.170000E-03   0.000000E+00         1.0638   23260-104-0       F.Farina Arbocco              Sn116
        50            116              0        6.160000E-03   2.000000E-05         1.0621   23260-103-0       F.Farina Arbocco              Sn116
        50            116              0        6.000000E-03   1.200000E-03         1.0345   11961-005-0       C.Nelson                      Sn116
        50            116              0        1.660000E-01   2.490000E-02        28.6207   12943-004-0       L.F.Mausner                   Sn116
        50            116              0        2.100000E-02   3.150000E-03         3.6207   12943-003-0       L.F.Mausner                   Sn116
        50            116              0        5.400000E-03   8.100000E-04         0.9310   12943-002-0       L.F.Mausner                   Sn116
        50            116              0        5.800000E-03   1.200000E-03         1.0000   14328-002-0       S.Mirzadeh                    Sn116
        50            118              0        7.400000E-03   2.000000E-03         1.0000   14328-004-0       S.Mirzadeh                    Sn118
        50            120              0        1.000000E-03   2.000000E-04         0.5263   11961-006-0       C.Nelson                      Sn120
        50            122              0        1.460000E-01   3.650000E-03         1.0282   23488-051-0       F.De Corte                    Sn122
        50            122              0        1.380000E-01   1.000000E-02         0.9718   14107-007-0       K.S.Krane                     Sn122
        50            122              0        1.420000E-02   2.840000E-03         0.1000   11447-078-0       L.Seren                       Sn122
        50            122              0        1.000000E-01   2.000000E-02         0.7042   11961-008-0       C.Nelson                      Sn122
        50            122              0        2.060000E-01   3.090000E-02         1.4507   31249-003-0       S.K.Mangal                    Sn122
        50            122              0        1.500000E-01   2.000000E-02         1.0563   11927-005-0       R.S.Tilbury                   Sn122
        50            122              0        1.800000E-01   2.000000E-02         1.2676   31477-004-0       M.Ricabarra                   Sn122
        50            122              0        1.450000E-01   0.000000E+00         1.0211   20731-007-0       W.Maenhaut                    Sn122
        50            122              0        1.340000E-01   1.500000E-02         0.9437   12866-104-0       R.E.Heft                      Sn122
        50            124              0        1.350000E-01   5.000000E-03         1.0385   10731-002-0       G.Gleason                     Sn124
        50            124              0        1.350000E-01   5.000000E-03         1.0385   10662-008-0       G.Gleason                     Sn124
        50            124              0        1.160000E-01   3.480000E-03         0.8923   23488-052-0       F.De Corte                    Sn124
        50            124              0        1.140000E-01   1.000000E-02         0.8769   14107-009-0       K.S.Krane                     Sn124
        50            124              0        5.740000E-01   1.148000E-01         4.4154   11447-077-0       L.Seren                       Sn124
        50            124              0        8.000000E-01   0.000000E+00         6.1538   11979-002-0       M.Studier                     Sn124
        50            124              0        5.000000E-01   1.000000E-01         3.8462   11961-004-0       C.Nelson                      Sn124
        50            124              0        1.250000E-01   1.875000E-02         0.9615   31249-015-0       S.K.Mangal                    Sn124
        50            124              0        1.300000E-01   2.000000E-02         1.0000   11927-006-0       R.S.Tilbury                   Sn124
        50            124              0        7.000000E-02   4.000000E-03         0.5385   12866-106-0       R.E.Heft                      Sn124
